,customer_user_id,platform,media_source,campaign,install_date,cpi,visit_date,revenue
2527,221310,android,unityads_int,HC|Android|retention|US,2020-09-06,0.9550000000000001,2020-09-16,0.04777230432631502
2528,223085,android,unityads_int,HC|Android|retention|US,2020-09-06,0.931,2020-09-13,0.026683658379744596
2529,227441,android,unityads_int,HC|Android|retention|US,2020-09-08,0.9037499999999999,2020-09-08,0.4357470078628399
2530,227513,android,unityads_int,HC|Android|retention|US,2020-09-08,0.9762500000000002,2020-09-17,0.45719978707600734
2531,242253,android,unityads_int,HC|Android|retention|US,2020-09-14,0.9916666666666667,2020-09-17,0.10928328920767315
2532,242661,android,unityads_int,HC|Android|retention|US,2020-09-15,1.0022727272727272,2020-09-17,0.034518620374009025
2533,242684,android,unityads_int,HC|Android|retention|US,2020-09-15,1.0836842105263156,2020-09-29,0.2847206446458995
2534,242713,android,unityads_int,HC|Android|retention|US,2020-09-15,1.0836842105263156,2020-09-16,0.1395936124007118
2535,242782,android,unityads_int,HC|Android|retention|US,2020-09-15,1.0836842105263156,2020-09-21,0.060555390617028
2536,245067,android,unityads_int,HC|Android|retention|US,2020-09-16,1.3446666666666667,2020-09-17,0.02527138237693927
2537,245163,android,unityads_int,HC|Android|retention|US,2020-09-16,1.3044444444444447,2020-09-18,0.19617586284634
2538,245329,android,unityads_int,HC|Android|retention|US,2020-09-16,1.16,2020-09-30,0.03324855131268379
2539,247558,android,unityads_int,HC|Android|retention|US,2020-09-16,1.3446666666666667,2020-09-18,0.31220947094379253
2540,247842,android,unityads_int,HC|Android|retention|US,2020-09-16,1.3044444444444447,2020-09-16,0.04850709413115044
2541,178694,android,unityads_int,HC|Android|retention|US,2020-08-18,1.4273333333333336,2020-08-31,0.06743540807516835
2542,180993,android,unityads_int,HC|Android|retention|US,2020-08-19,1.5268421052631576,2020-08-25,0.5767772869439786
2543,184844,android,unityads_int,HC|Android|retention|US,2020-08-21,1.555200000000001,2020-08-30,0.26413087688707965
2544,184844,android,unityads_int,HC|Android|retention|US,2020-08-21,1.555200000000001,2020-09-01,0.050343695662227815
2545,186737,android,unityads_int,HC|Android|retention|US,2020-08-22,1.61263157894737,2020-08-23,0.039131888345053004
2546,186748,android,unityads_int,HC|Android|retention|US,2020-08-22,1.61263157894737,2020-08-23,0.05250365390810366
2547,186817,android,unityads_int,HC|Android|retention|US,2020-08-22,1.61263157894737,2020-08-31,0.08196615856242903
2548,186916,android,unityads_int,HC|Android|retention|US,2020-08-22,1.61263157894737,2020-08-29,0.41418127655143877
2549,194319,android,unityads_int,HC|Android|retention|US,2020-08-25,0.9339130434782605,2020-08-25,0.2595978022786357
2550,195479,android,unityads_int,HC|Android|retention|US,2020-08-25,0.9339130434782605,2020-09-05,0.21762435567073532
2551,199553,android,unityads_int,HC|Android|retention|US,2020-08-27,0.8966666666666666,2020-09-02,0.05842948679076846
2552,199617,android,unityads_int,HC|Android|retention|US,2020-08-27,0.877,2020-09-10,0.18210814190894353
2553,200364,android,unityads_int,HC|Android|retention|US,2020-08-27,0.877,2020-08-31,0.004677117000871589
2554,203120,android,unityads_int,HC|Android|retention|US,2020-08-28,0.942,2020-09-11,0.3806515964158836
2555,213654,android,unityads_int,HC|Android|retention|US,2020-09-02,0.99,2020-09-15,0.15851283515280384
